OBJECTID,Year_Observed,StnLocation,Latitude,Longitude,Didemnum_vexillum,FCName,StnNum,Prov,Botrylloides_violaceus,Botryllus_schlosseri,Ciona_intestinalis,sampler,StnDescription,StructureType,Caprella_mutica,Membranipora_membranacea,Ascidiella_aspersa,Diplosoma_listerianum,Styela_clava,Codium_fragile
1800,2006,Chester,44.5378,-64.2384,,Tdist_NS2006,21,NS,0,1,3,DFO,public wharf,floating dock,,,,,,
1801,2006,Hubbards,44.63768,-64.05907,,Tdist_NS2006,22,NS,0,1,0,DFO,marina,floating dock,,,,,,
1802,2006,Fox Point,44.61415,-64.0579,,Tdist_NS2006,23,NS,0,1,0,DFO,public wharf,wharf,,,,,,
1803,2006,Halifax; BIO Jetty,44.68187,-63.61187,,Tdist_NS2006,24,NS,0,0,1,DFO,government wharf,floating dock,,,,,,
1804,2006,Cooper's Point,44.79452,-62.67595,,Tdist_NS2006,26,NS,0,0,0,DFO,private wharf,wharf,,,,,,
1805,2006,Little Liscomb,45.02557,-61.97188,,Tdist_NS2006,29,NS,0,0,0,DFO,public wharf,wharf,,,,,,
1806,2006,Port Bickerton East,45.10532,-61.72275,,Tdist_NS2006,30,NS,0,1,1,DFO,government wharf,floating dock,,,,,,
1807,2006,Larry's River,45.21788,-61.37373,,Tdist_NS2006,31,NS,0,0,0,DFO,public wharf,wharf,,,,,,
1808,2006,Whitehead - NE Branch (stn F),45.27147,-61.13588,,Tdist_NS2006,32,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1809,2006,Whitehead - Northwest (stn E),45.27798,-61.16383,,Tdist_NS2006,33,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1810,2006,Whitehead - Munroe Point (stnD),45.25177,-61.17352,,Tdist_NS2006,34,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1811,2006,Whitehead - White Islands (stnC),45.24283,-61.16158,,Tdist_NS2006,35,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1812,2006,Whitehead (Basin (stnB),45.23943,-61.15262,,Tdist_NS2006,36,NS,0,1,1,Industry,mussel lease,mussel lines,,,,,,
1813,2006,Whitehead - Yankee Cove (stnA),45.23297,-61.15875,,Tdist_NS2006,37,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1814,2006,Canso,45.33817,-60.99535,,Tdist_NS2006,38,NS,0,1,0,DFO,public wharf,wharf,,,,,,
1815,2006,Eddy Point,45.521,-61.26368,,Tdist_NS2006,40,NS,0,1,2,DFO,marina,floating dock,,,,,,
1816,2006,Arichat,45.51055,-61.01768,,Tdist_NS2006,42,NS,1,1,1,DFO,private wharf,wharf,,,,,,
1817,2006,Petit de Grat-B,45.50252,-60.964,,Tdist_NS2006,43,NS,1,1,0,DFO,private wharf,wharf,,,,,,
1818,2006,Petit de Grat-A,45.5071,-60.9605,,Tdist_NS2006,44,NS,1,1,0,DFO,public wharf,floating dock,,,,,,
1819,2006,Little Harbour,45.58333,-60.74067,,Tdist_NS2006,46,NS,0,1,0,DFO,public wharf,floating dock,,,,,,
1820,2006,St. Peter's,45.66115,-60.8744,,Tdist_NS2006,47,NS,0,1,0,DFO,marina,floating dock,,,,,,
1821,2006,Whycocomagh,45.9864,-61.1126,,Tdist_NS2006,51,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
1822,2006,Orangedale,45.9007,-61.08955,,Tdist_NS2006,52,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
1823,2006,Nyanza Bay,46.08937,-60.89027,,Tdist_NS2006,53,NS,0,1,0,Unama'ki,public wharf,wharf,,,,,,
1824,2006,Eskasoni,45.9557,-60.6099,,Tdist_NS2006,54,NS,0,1,0,Unama'ki,private wharf,wharf,,,,,,
1825,2006,Baddeck,46.0999,-60.74752,,Tdist_NS2006,55,NS,0,1,0,DFO/UFO,public wharf,wharf,,,,,,
1826,2006,Louisburg,45.91798,-59.98935,,Tdist_NS2006,58,NS,0,1,0,DFO/UFO,government wharf,floating dock,,,,,,
1827,2006,"Sydney, RCBYC",46.13993,-60.16775,,Tdist_NS2006,62,NS,0,0,1,DFO/UFO,marina,floating dock,,,,,,
1828,2006,Englishtown,46.2848,-60.5428,,Tdist_NS2006,65,NS,0,0,0,DFO/UFO,public wharf,wharf,,,,,,
1829,2006,New Campbellton,46.28908,-60.5853,,Tdist_NS2006,66,NS,0,1,0,Unamak'i/UFO,public wharf,wharf,,,,,,
1830,2006,Cheticamp,46.6268,-61.01597,,Tdist_NS2006,71,NS,1,1,0,DFO/UFO,public wharf,wharf,,,,,,
1831,2006,Mabou,46.08573,-61.46442,,Tdist_NS2006,73,NS,0,0,0,DFO/UFO,public wharf,floating dock,,,,,,
1832,2006,Big Bras D'Or,46.28117,-60.425,,Tdist_NS2006,76,NS,1,1,0,DFO/UFO,public wharf,wharf,,,,,,
1833,2006,Pictou,45.6744,-62.7118,,Tdist_NS2006,77,NS,0,0,0,DFO,marina,floating dock,,,,,,
1834,2006,Caribou,45.7298,-62.6576,,Tdist_NS2006,91,NS,0,0,0,DFO,ferry dock,wharf,,,,,,
1835,2006,Pugwash,45.84644,-63.66347,,Tdist_NS2006,96,NS,0,0,0,DFO,public wharf,wharf,,,,,,
1836,2006,"Halifax, AYC",44.63588,-63.6131,,Tdist_NS2006,401,NS,0,2,2,DFO,marina,floating dock,,,,,,
1837,2006,"Halifax, RNSYS",44.62142,-63.58022,,Tdist_NS2006,402,NS,0,0,1,DFO,marina,floating dock,,,,,,
1838,2006,"Bedford, BBYC",44.74542,-63.66415,,Tdist_NS2006,403,NS,0,1,3,DFO,marina,floating dock,,,,,,
1839,2006,Mill Cove,44.58062,-64.05402,,Tdist_NS2006,404,NS,0,1,0,DFO,public wharf,wharf,,,,,,
1840,2006,Boutilier's Point,44.65668,-63.94867,,Tdist_NS2006,405,NS,0,1,0,DFO,public wharf,wharf,,,,,,
1841,2006,French Village Harbour,44.6305,-63.93788,,Tdist_NS2006,406,NS,1,0,0,DFO,small bay,buoy,,,,,,
1842,2006,Ram Island,43.51933,-65.43067,,Tdist_NS2006,408,NS,0,1,0,DFO,aquaculture area,buoy,,,,,,
1843,2006,Smithsville,43.48567,-65.4635,,Tdist_NS2006,409,NS,0,0,0,DFO,public wharf,wharf,,,,,,
1844,2006,Blanche,43.54773,-65.43217,,Tdist_NS2006,410,NS,1,1,1,DFO,private wharf,wharf,,,,,,
1845,2006,Upper Port La Tour,43.506,-65.4693,,Tdist_NS2006,411,NS,1,2,1,DFO,public wharf,wharf,,,,,,
1846,2006,Queensport,45.34465,-61.25587,,Tdist_NS2006,412,NS,0,1,1,DFO,public wharf,wharf,,,,,,
1847,2006,Cook's Cove,45.36753,-61.48953,,Tdist_NS2006,413,NS,0,0,0,DFO,public wharf,wharf,,,,,,
1848,2006,River Bourgeois,45.62925,-60.94735,,Tdist_NS2006,417,NS,0,2,0,DFO,private wharf,wharf,,,,,,
1849,2007,Digby; RWNSYC,44.63015,-65.75233,,Tdist_NS2007,1,NS,0,1,0,DFO,marina,floating dock,,,,,,
1850,2007,Meteghan,44.19365,-66.16688,,Tdist_NS2007,2,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
1851,2007,Yarmouth,43.836,-66.1233,,Tdist_NS2007,3,NS,0,0,0,DFO,marina,floating dock,,,,,,
1852,2007,Yarmouth Bar,43.81648,-66.14785,,Tdist_NS2007,4,NS,0,0,0,DFO,public wharf,floating dock,,,,,,
1853,2007,Wedgeport,43.7137,-65.96947,,Tdist_NS2007,6,NS,1,2,1,DFO,public wharf,floating dock,,,,,,
1854,2007,Camp Cove,43.7236,-65.84057,,Tdist_NS2007,7,NS,1,1,3,DFO,public wharf,floating dock,,,,,,
1855,2007,Clark's Harbour-B,43.4447,-65.6351,,Tdist_NS2007,8,NS,1,1,3,DFO,public wharf,floating dock,,,,,,
1856,2007,Port La Tour,43.49848,-65.46988,,Tdist_NS2007,9,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
1857,2007,Ingomar,43.5627,-65.36245,,Tdist_NS2007,10,NS,1,1,3,DFO,public wharf,floating dock,,,,,,
1858,2007,Gunning Cove,43.68073,-65.33973,,Tdist_NS2007,11,NS,0,1,2,DFO,public wharf,floating dock,,,,,,
1859,2007,Shelburne,43.7578,-65.322,,Tdist_NS2007,12,NS,1,1,3,DFO,marina,floating dock,,,,,,
1860,2007,Lockeport,43.6995,-65.1074,,Tdist_NS2007,13,NS,1,1,3,DFO,public wharf,wharf,,,,,,
1861,2007,Lunenburg,44.37525,-64.30687,,Tdist_NS2007,18,NS,1,1,4,DFO,public wharf,floating dock,,,,,,
1862,2007,Indian Point Marine Farms,44.45598,-64.30683,,Tdist_NS2007,19,NS,1,1,4,DFO,mussel lease,mussel lines,,,,,,
1863,2007,Chester,44.5378,-64.2384,,Tdist_NS2007,21,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
1864,2007,Halifax; BIO Jetty,44.68187,-63.61187,,Tdist_NS2007,24,NS,0,0,1,DFO,government wharf,floating dock,,,,,,
1865,2007,Ship Harbour,44.8124,-62.872,,Tdist_NS2007,25,NS,0,0,0,Industry,mussel lease,mussel lines,,,,,,
1866,2007,Whitehead (Basin (stnB),45.23943,-61.15262,,Tdist_NS2007,36,NS,0,1,1,Industry,mussel lease,mussel lines,,,,,,
1867,2007,Whitehead - Yankee Cove (stnA),45.23297,-61.15875,,Tdist_NS2007,37,NS,0,0,0,Industry,mussel lease,mussel lines,,,,,,
1868,2007,Cape Canso,45.3345,-60.9861,,Tdist_NS2007,39,NS,1,3,1,DFO,public wharf,floating dock,,,,,,
1869,2007,St. Peter's,45.66115,-60.8744,,Tdist_NS2007,47,NS,0,2,1,DFO,marina,floating dock,,,,,,
1870,2007,Whycocomagh,45.9864,-61.1126,,Tdist_NS2007,51,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
1871,2007,Orangedale,45.9007,-61.08955,,Tdist_NS2007,52,NS,0,1,0,Unama'ki,public wharf,wharf,,,,,,
1872,2007,Nyanza Bay,46.08937,-60.89027,,Tdist_NS2007,53,NS,0,1,0,Unama'ki,public wharf,wharf,,,,,,
1873,2007,Eskasoni,45.9557,-60.6099,,Tdist_NS2007,54,NS,0,1,0,Unama'ki,private wharf,wharf,,,,,,
1874,2007,Baddeck,46.0999,-60.74752,,Tdist_NS2007,55,NS,0,1,0,DFO/UFO,public wharf,wharf,,,,,,
1875,2007,Louisburg,45.91798,-59.98935,,Tdist_NS2007,58,NS,0,1,0,DFO/UFO,government wharf,floating dock,,,,,,
1876,2007,"Sydney, RCBYC",46.13993,-60.16775,,Tdist_NS2007,62,NS,0,1,1,DFO/UFO,marina,floating dock,,,,,,
1877,2007,North Sydney,46.1988,-60.2579,,Tdist_NS2007,63,NS,1,1,1,DFO/UFO,public wharf,wharf,,,,,,
1878,2007,Cheticamp,46.6268,-61.01597,,Tdist_NS2007,71,NS,1,2,0,DFO/UFO,public wharf,wharf,,,,,,
1879,2007,Mabou,46.08573,-61.46442,,Tdist_NS2007,73,NS,0,0,0,DFO/UFO,public wharf,floating dock,,,,,,
1880,2007,St.Ann's Bay,46.2785,-60.5644,,Tdist_NS2007,75,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1881,2007,Big Bras D'Or,46.28117,-60.425,,Tdist_NS2007,76,NS,0,0,0,DFO/UFO,public wharf,wharf,,,,,,
1882,2007,Pictou,45.6744,-62.7118,,Tdist_NS2007,77,NS,0,0,0,DFO,marina,floating dock,,,,,,
1883,2007,Tatamagouche,45.77334,-63.30084,,Tdist_NS2007,92,NS,0,0,0,DFO,marina,floating dock,,,,,,
1884,2007,Pugwash,45.84644,-63.66347,,Tdist_NS2007,96,NS,0,0,0,DFO,public wharf,wharf,,,,,,
1885,2008,Digby; RWNSYC,44.63015,-65.75233,,Tdist_NS2008,1,NS,0,1,1,DFO,marina,floating dock,,,,,,
1886,2008,Meteghan,44.19365,-66.16688,,Tdist_NS2008,2,NS,1,1,2,DFO,public wharf,floating dock,,,,,,
1887,2008,Yarmouth,43.836,-66.1233,,Tdist_NS2008,3,NS,0,0,0,DFO,marina,floating dock,,,,,,
1888,2008,Yarmouth Bar,43.81648,-66.14785,,Tdist_NS2008,4,NS,1,0,0,DFO,public wharf,floating dock,,,,,,
1889,2008,Wedgeport,43.7137,-65.96947,,Tdist_NS2008,6,NS,2,2,1,DFO,public wharf,floating dock,,,,,,
1890,2008,Camp Cove,43.7236,-65.84057,,Tdist_NS2008,7,NS,1,1,3,DFO,public wharf,floating dock,,,,,,
1891,2008,Clark's Harbour-B,43.4447,-65.6351,,Tdist_NS2008,8,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
1892,2008,Port La Tour,43.49848,-65.46988,,Tdist_NS2008,9,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
1893,2008,Ingomar,43.5627,-65.36245,,Tdist_NS2008,10,NS,1,1,4,DFO,public wharf,floating dock,,,,,,
1894,2008,Gunning Cove,43.68073,-65.33973,,Tdist_NS2008,11,NS,0,1,4,DFO,public wharf,floating dock,,,,,,
1895,2008,Shelburne,43.7578,-65.322,,Tdist_NS2008,12,NS,0,1,2,DFO,marina,floating dock,,,,,,
1896,2008,Lockeport,43.6995,-65.1074,,Tdist_NS2008,13,NS,1,1,3,DFO,public wharf,wharf,,,,,,
1897,2008,Moose Harbour,44.0187,-64.6644,,Tdist_NS2008,15,NS,0,2,0,DFO,public wharf,wharf,,,,,,
1898,2008,Lunenburg,44.37525,-64.30687,,Tdist_NS2008,18,NS,1,1,4,DFO,public wharf,floating dock,,,,,,
1899,2008,Indian Point Marine Farms,44.45598,-64.30683,,Tdist_NS2008,19,NS,1,2,4,DFO,mussel lease,mussel lines,,,,,,
1900,2008,Mahone Bay,44.44782,-64.37437,,Tdist_NS2008,20,NS,1,1,3,DFO,public wharf,floating dock,,,,,,
1901,2008,Chester,44.5378,-64.2384,,Tdist_NS2008,21,NS,1,2,1,DFO,public wharf,floating dock,,,,,,
1902,2008,Hubbards,44.63768,-64.05907,,Tdist_NS2008,22,NS,0,1,0,DFO,marina,floating dock,,,,,,
1903,2008,Halifax; BIO Jetty,44.68187,-63.61187,,Tdist_NS2008,24,NS,0,1,1,DFO,government wharf,floating dock,,,,,,
1904,2008,Beaver Harbour,44.8954,-62.4141,,Tdist_NS2008,27,NS,0,0,0,NSDFA,public wharf,wharf,,,,,,
1905,2008,Whitehead (Basin (stnB),45.23943,-61.15262,,Tdist_NS2008,36,NS,0,1,1,Industry,mussel lease,mussel lines,,,,,,
1906,2008,Whitehead - Yankee Cove (stnA),45.23297,-61.15875,,Tdist_NS2008,37,NS,0,0,0,Industry,mussel lease,mussel lines,,,,,,
1907,2008,Eddy Point,45.521,-61.26368,,Tdist_NS2008,40,NS,0,2,1,DFO,marina,floating dock,,,,,,
1908,2008,Venus Cove,45.6153,-61.3901,,Tdist_NS2008,41,NS,0,1,1,DFO,marina,floating dock,,,,,,
1909,2008,Arichat,45.51055,-61.01768,,Tdist_NS2008,42,NS,0,1,0,DFO,private wharf,wharf,,,,,,
1910,2008,Petit de Grat-A,45.5071,-60.9605,,Tdist_NS2008,44,NS,1,1,4,DFO,public wharf,floating dock,,,,,,
1911,2008,"D'Escousse, LPYC",45.5887,-60.9618,,Tdist_NS2008,45,NS,1,1,1,DFO,marina,floating dock,,,,,,
1912,2008,Little Harbour,45.58333,-60.74067,,Tdist_NS2008,46,NS,1,2,0,DFO,public wharf,floating dock,,,,,,
1913,2008,St. Peter's,45.66115,-60.8744,,Tdist_NS2008,47,NS,1,3,1,DFO,marina,floating dock,,,,,,
1914,2008,Gillis Cove,45.911,-61.0539,,Tdist_NS2008,48,NS,0,4,0,NSDFA,aquaculture lease,raft,,,,,,
1915,2008,Morrison's Cove,45.9091,-61.0365,,Tdist_NS2008,49,NS,0,4,0,NSDFA,aquaculture lease,raft,,,,,,
1916,2008,Portage,45.9368,-60.9945,,Tdist_NS2008,50,NS,0,3,0,NSDFA,aquaculture lease,raft,,,,,,
1917,2008,Whycocomagh,45.9864,-61.1126,,Tdist_NS2008,51,NS,0,4,0,Unama'ki,public wharf,wharf,,,,,,
1918,2008,Orangedale,45.9007,-61.08955,,Tdist_NS2008,52,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
1919,2008,Nyanza Bay,46.08937,-60.89027,,Tdist_NS2008,53,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
1920,2008,Eskasoni,45.9557,-60.6099,,Tdist_NS2008,54,NS,0,0,0,Unama'ki,private wharf,wharf,,,,,,
1921,2008,Baddeck,46.0999,-60.74752,,Tdist_NS2008,55,NS,0,1,0,DFO/UFO,public wharf,wharf,,,,,,
1922,2008,Forchu,45.7167,-60.2452,,Tdist_NS2008,56,NS,0,1,0,UFO,public wharf,wharf,,,,,,
1923,2008,Gabarus,45.8202,-60.1545,,Tdist_NS2008,57,NS,1,1,1,UFO,public wharf,wharf,,,,,,
1924,2008,Louisburg,45.91798,-59.98935,,Tdist_NS2008,58,NS,0,1,0,DFO/UFO,government wharf,floating dock,,,,,,
1925,2008,Main A Dieu,46.0065,-59.8411,,Tdist_NS2008,59,NS,0,1,0,UFO,public wharf,wharf,,,,,,
1926,2008,Glace Bay,46.1978,-59.9489,,Tdist_NS2008,60,NS,0,0,0,UFO,public wharf,wharf,,,,,,
1927,2008,New Waterford,46.256,-60.0841,,Tdist_NS2008,61,NS,0,0,0,UFO,public wharf,wharf,,,,,,
1928,2008,"Sydney, RCBYC",46.13993,-60.16775,,Tdist_NS2008,62,NS,0,1,0,DFO/UFO,marina,floating dock,,,,,,
1929,2008,North Sydney,46.1988,-60.2579,,Tdist_NS2008,63,NS,0,1,1,DFO/UFO,public wharf,wharf,,,,,,
1930,2008,Alder Point,46.3085,-60.284,,Tdist_NS2008,64,NS,1,1,1,UFO,public wharf,wharf,,,,,,
1931,2008,Englishtown,46.2848,-60.5428,,Tdist_NS2008,65,NS,0,0,0,DFO/UFO,public wharf,wharf,,,,,,
1932,2008,New Campbellton,46.28908,-60.5853,,Tdist_NS2008,66,NS,0,0,0,Unamak'i/UFO,public wharf,wharf,,,,,,
1933,2008,Ingonish,46.6287,-60.4162,,Tdist_NS2008,67,NS,0,0,0,UFO,public wharf,wharf,,,,,,
1934,2008,Neil's Harbour,46.8202,-60.3212,,Tdist_NS2008,68,NS,0,0,0,UFO,public wharf,wharf,,,,,,
1935,2008,Dingwall,46.9032,-60.4604,,Tdist_NS2008,69,NS,1,1,1,UFO,public wharf,wharf,,,,,,
1936,2008,Bay St. Lawrence,47.0001,-60.4647,,Tdist_NS2008,70,NS,1,1,0,UFO,public wharf,wharf,,,,,,
1937,2008,Cheticamp,46.6268,-61.01597,,Tdist_NS2008,71,NS,1,2,1,DFO/UFO,public wharf,wharf,,,,,,
1938,2008,Inverness,46.23,-61.3169,,Tdist_NS2008,72,NS,1,1,1,UFO,public wharf,wharf,,,,,,
1939,2008,Mabou,46.08573,-61.46442,,Tdist_NS2008,73,NS,0,0,0,DFO/UFO,public wharf,floating dock,,,,,,
1940,2008,St.Ann's Bay,46.2785,-60.5644,,Tdist_NS2008,75,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1941,2008,Big Bras D'Or,46.28117,-60.425,,Tdist_NS2008,76,NS,0,0,0,DFO/UFO,public wharf,wharf,,,,,,
1942,2008,Pictou,45.6744,-62.7118,,Tdist_NS2008,77,NS,0,0,0,DFO,marina,floating dock,,,,,,
1943,2008,Little Boom Pond,45.9058,-61.0172,,Tdist_NS2008,78,NS,0,0,0,DFO,Buoy, ,,,,,,
1944,2008,Havre Boucher,45.6888,-61.9848,,Tdist_NS2008,79,NS,0,0,1,DFO,public wharf,wharf,,,,,,
1945,2015,Musquash,45.1867,-66.2575,0,TPresent_NB2015,132,NB,0,0,0,,,,0,0,0,,0,
1946,2015,Dipper Harbour,45.0944,-66.4168,0,TPresent_NB2015,133,NB,1,1,1,,,,1,1,0,,0,
1947,2015,Beaver Harbour NB,45.0688,-66.7398,0,TPresent_NB2015,135,NB,1,1,1,,,,0,0,0,,0,
1948,2015,North Head,44.768,-66.762,0,TPresent_NB2015,136,NB,0,1,1,,,,1,1,0,,0,
1949,2015,Ingalls Head,44.6609,-66.7566,0,TPresent_NB2015,137,NB,1,1,1,,,,0,0,0,,0,
1950,2015,Seal Cove,44.6474,-66.8413,0,TPresent_NB2015,140,NB,1,1,1,,,,1,0,0,,0,
1951,2015,Back Bay,45.0561,-66.8638,0,TPresent_NB2015,141,NB,1,1,1,,,,0,1,0,,0,
1952,2015,Letete,45.0513,-66.8956,0,TPresent_NB2015,143,NB,0,1,1,,,,0,1,0,,0,
1953,2015,Head Harbour,44.9466,-66.9055,0,TPresent_NB2015,144,NB,1,1,1,,,,0,0,0,,0,
1954,2015,Wilson Beach,44.9283,-66.939,0,TPresent_NB2015,145,NB,0,1,1,,,,1,1,0,,0,
1955,2015,Leonardville,44.9716,-66.9527,0,TPresent_NB2015,146,NB,0,1,1,,,,0,0,0,,0,
1956,2015,Fairhaven,44.964,-67.0079,0,TPresent_NB2015,149,NB,0,1,1,,,,0,0,0,,0,
1957,2015,St.Andrews,45.0677,-67.0531,0,TPresent_NB2015,151,NB,0,1,1,,,,1,1,0,,0,
1958,2015,SABS,45.0823,-67.0847,0,TPresent_NB2015,152,NB,1,1,1,,,,1,1,0,,0,
1959,2005,Shelburne,43.7578,-65.322,,Tpresent_NS2005,12,NS,0,1,1,DFO,marina,floating dock,,,,,,
1960,2005,Corkum's Island,44.36113,-64.33362,,Tpresent_NS2005,17,NS,1,1,1,DFO,mussel lease,mussel lines,,,,,,
1961,2005,Indian Point Marine Farms,44.45598,-64.30683,,Tpresent_NS2005,19,NS,1,1,1,DFO,mussel lease,mussel lines,,,,,,
1962,2005,Ship Harbour,44.8124,-62.872,,Tpresent_NS2005,25,NS,0,0,0,Industry,mussel lease,mussel lines,,,,,,
1963,2005,Canso,45.33817,-60.99535,,Tpresent_NS2005,38,NS,0,0,1,DFO,public wharf,wharf,,,,,,
1964,2005,St.Ann's Bay,46.2785,-60.5644,,Tpresent_NS2005,75,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
1965,2005,"Robin's Cove, IMBC",45.5062,-61.0999,,Tpresent_NS2005,80,NS,0,1,1,DFO,marina,floating dock,,,,,,
1966,2005,Port Mouton,43.9194,-64.8434,,Tpresent_NS2005,82,NS,0,1,0,DFO,public wharf,wharf,,,,,,
1967,2005,North Harbour,46.90702,-60.47023,,Tpresent_NS2005,94,NS,0,0,0, ,mussel lease,mussel lines,,,,,,
1968,2005,Mabou Harbour,46.07639,-61.441713,,Tpresent_NS2005,101,NS,0,0,0, ,mussel lease,mussel lines,,,,,,
1969,2005,Mira Bay,46.014595,-59.95907,,Tpresent_NS2005,102,NS,0,0,0, ,oyster lease,buoy,,,,,,
1970,2005,Tor Bay,45.20433,-61.36167,,Tpresent_NS2005,103,NS,0,0,0, ,mussel lease,mussel lines,,,,,,
1971,2005,Country Harbour,45.23217,-61.759,,Tpresent_NS2005,104,NS,0,0,0, ,mussel lease,mussel lines,,,,,,
1972,2005,Wine Harbour,45.0715,-61.8615,,Tpresent_NS2005,105,NS,1,0,0, ,mussel lease,mussel lines,,,,,,
1973,2005,Clark's Harbour-A,43.4417,-65.6417,,Tpresent_NS2005,114,NS,0,1,1, ,private wharf,wharf,,,,,,
1974,2005,Hemloe Island,45.0141,-61.9864,,Tpresent_NS2005,106,NS,0,0,0, ,mussel lease,mussel lines,,,,,,
1975,2005,Wood's Harbour,43.502,-65.73683,,Tpresent_NS2005,115,NS,0,0,1, ,salmon farm,buoy,,,,,,
1976,2005,Spanish Ship Bay,45.0167,-62.0167,,Tpresent_NS2005,107,NS,0,0,0, ,mussel lease,mussel lines,,,,,,
1977,2005,Eel Lake,43.82667,-65.90767,,Tpresent_NS2005,108,NS,0,0,1, ,oyster lease,lines,,,,,,
1978,2005,Glenwood,43.76583,-65.866,,Tpresent_NS2005,109,NS,1,1,1, ,oyster lease,lines,,,,,,
1979,2005,Rattling Beach,44.65346,-65.7563,,Tpresent_NS2005,110,NS,0,1,0, ,salmon farm,buoy,,,,,,
1980,2005,Brier Island,44.26149,-66.34694,,Tpresent_NS2005,111,NS,0,1,0, ,salmon farm,buoy,,,,,,
1981,2005,Merigomish,45.64933,-62.54517,,Tpresent_NS2005,112,NS,0,0,0, ,oyster lease,cages,,,,,,
1982,2005,Wallace Bay,45.80987,-63.4535,,Tpresent_NS2005,113,NS,0,0,0, ,oyster lease,cages,,,,,,
1983,2006,Digby; RWNSYC,44.63015,-65.75233,,Tpresent_NS2006,1,NS,0,1,1,DFO,marina,floating dock,,,,,,
1984,2006,Meteghan,44.19365,-66.16688,,Tpresent_NS2006,2,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
1985,2006,Yarmouth Bar,43.81648,-66.14785,,Tpresent_NS2006,4,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
1986,2006,Wedgeport,43.7137,-65.96947,,Tpresent_NS2006,6,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
1987,2006,Camp Cove,43.7236,-65.84057,,Tpresent_NS2006,7,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
1988,2006,Port La Tour,43.49848,-65.46988,,Tpresent_NS2006,9,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
1989,2006,Ingomar,43.5627,-65.36245,,Tpresent_NS2006,10,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
1990,2006,Gunning Cove,43.68073,-65.33973,,Tpresent_NS2006,11,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
1991,2006,Lower Sandy Point,43.68013,-65.30135,,Tpresent_NS2006,14,NS,0,1,0,DFO,public wharf,wharf,,,,,,
1992,2006,Corkum's Island,44.36113,-64.33362,,Tpresent_NS2006,17,NS,1,1,1,DFO,mussel lease,mussel lines,,,,,,
1993,2006,Lunenburg,44.37525,-64.30687,,Tpresent_NS2006,18,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
1994,2006,Indian Point Marine Farms,44.45598,-64.30683,,Tpresent_NS2006,19,NS,0,1,1,DFO,mussel lease,mussel lines,,,,,,
1995,2006,Mahone Bay,44.44782,-64.37437,,Tpresent_NS2006,20,NS,0,0,0,DFO,public wharf,floating dock,,,,,,
1996,2006,Chester,44.5378,-64.2384,,Tpresent_NS2006,21,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
1997,2006,Hubbards,44.63768,-64.05907,,Tpresent_NS2006,22,NS,0,1,0,DFO,marina,floating dock,,,,,,
1998,2006,Fox Point,44.61415,-64.0579,,Tpresent_NS2006,23,NS,0,1,0,DFO,public wharf,wharf,,,,,,
1999,2006,Halifax; BIO Jetty,44.68187,-63.61187,,Tpresent_NS2006,24,NS,0,0,1,DFO,government wharf,floating dock,,,,,,
2000,2006,Cooper's Point,44.79452,-62.67595,,Tpresent_NS2006,26,NS,0,0,0,DFO,private wharf,wharf,,,,,,
2001,2006,Little Liscomb,45.02557,-61.97188,,Tpresent_NS2006,29,NS,0,0,0,DFO,public wharf,wharf,,,,,,
2002,2006,Port Bickerton East,45.10532,-61.72275,,Tpresent_NS2006,30,NS,0,1,1,DFO,government wharf,floating dock,,,,,,
2003,2006,Larry's River,45.21788,-61.37373,,Tpresent_NS2006,31,NS,0,0,0,DFO,public wharf,wharf,,,,,,
2004,2006,Whitehead - NE Branch (stn F),45.27147,-61.13588,,Tpresent_NS2006,32,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
2005,2006,Whitehead - Northwest (stn E),45.27798,-61.16383,,Tpresent_NS2006,33,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
